"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Miss Meadow",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,161,563","
				10375			","Weight:
							110 lbs (50 kg)","Born:
							1984-12-13,Birthplace:
							Post Falls, Idaho, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)","0"
"Brandi Lace",NA,NA,NA,NA,NA,NA,NA,NA,"257,604","
				10483			",NA,"","0"
"Vicky Storm",NA,NA,NA,NA,NA,NA,NA,NA,"16,649","
				8561			",NA,"","0"
"Gotta Love Lucky",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"535","
				10651			","Weight:
							101 lbs (46 kg)","Birthplace:
							Rochester, New York, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							101 lbs (46 kg)","0"
"Lana Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,"219,521","
				11286			",NA,"","0"
"Allison Kilgore",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"1,115,073","
				8019			","Weight:
							141 lbs (64 kg)","Born:
							1973-08-03,Birthplace:
							Dallas, Texas, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							141 lbs (64 kg)","0"
"Isabel Dean",NA,NA,NA,NA,NA,NA,NA,NA,"1,154,960","
				7843			",NA,"Born:
							1989-06-08,Birthplace:
							London, England, United Kingdom","0"
"Jayna Woods",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"30,285","
				10548			","Weight:
							130 lbs (59 kg)","Born:
							1981-11-28,Birthplace:
							Simi Valley, California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)","0"
"Leilani Love",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,419,715","
				10677			","Weight:
							119 lbs (54 kg)","Born:
							1986-07-12,Birthplace:
							Maui, Hawaii, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							119 lbs (54 kg)","0"
"Clara Crisp","Gender:
							Female","Jan 31, 1986","Measurements:
								--",NA,"Pornstar Profile Views:
								107","Career Status:
							Active
                        ","Interested in:
							Guys","
        2.7K        ","
        128K        ","
                                                            
                                                    12051            ",NA,"Gender:
							Female,Birthday:
							Jan 31, 1986,Age:
							32,Measurements:
								--,Relationship status:
							Taken,Interested in:
							Guys,City and Country:
							Internet Land, US,Pornstar Profile Views:
								107,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                17,244,Videos Watched:
                                208,Joined:
                                1 year ago","1"
"Nayara Petty",NA,NA,NA,NA,NA,NA,NA,NA,"140,326","
				11972			",NA,"","0"
"Karma Karson","Gender:
							Female","Aug 2, 1970","Measurements:
								36C-28-36","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								6,995","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        1.1K        ","
        15.3K        ","
                                                            
                                                    11269            ","Weight:
								106 lbs (48 kg)","Gender:
							Female,Birthday:
							Aug 2, 1970,Age:
							48,Measurements:
								36C-28-36,Height:
								5 ft 4 in (163 cm),Weight:
								106 lbs (48 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Auburn,Interests and hobbies:
								Hard cocks and wet pussies, Not necessarily in that order LOL,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Las Vegas,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								6,995,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                3,032,Videos Watched:
                                4,Joined:
                                1 year ago","1"
"Sylva Nemeckova",NA,NA,NA,NA,NA,NA,NA,NA,"206,492","
				11922			",NA,"","0"
"Violet DeVoe",NA,NA,NA,NA,NA,NA,NA,NA,"45,673","
				14124			",NA,"","0"
"Isis Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,"31,143","
				14351			",NA,"","0"
"Tracey Mathis",NA,NA,NA,NA,NA,NA,NA,NA,"23,420","
				12353			",NA,"","0"
"Szabina Barta",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"3,945","
				12678			","Weight:
							123 lbs (56 kg)","Born:
							1982-02-10,Birthplace:
							Hungary,Height:
							5 ft 7 in (170 cm),Weight:
							123 lbs (56 kg)","0"
"Leyla Tender",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"75,239","
				13635			","Weight:
							106 lbs (48 kg)","Birthplace:
							Czech Republic,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)","0"
"Dayana Borromeo",NA,NA,NA,NA,NA,NA,NA,NA,"136,255","
				12262			",NA,"Birthplace:
							Lecco, Italy","0"
"Marty Romano",NA,NA,NA,NA,NA,NA,NA,NA,"701,341","
				12902			",NA,"Born:
							1968-06-22,Birthplace:
							United States of America","0"
"Grisimone",NA,NA,NA,NA,NA,NA,NA,NA,"33,972","
				14758			",NA,"","0"
"Yoko Wong",NA,NA,NA,NA,NA,NA,NA,NA,"136,461","
				13372			",NA,"","0"
"Vivien Violet",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"6,857","
				13585			","Weight:
							110 lbs (50 kg)","Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)","0"
"Tawni Lyons",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"118,785","
				12347			","Weight:
							154 lbs (70 kg)","Born:
							1972-09-10,Birthplace:
							Texas, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							154 lbs (70 kg)","0"
"Alisha Bizart",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"268,241","
				12369			","Weight:
							130 lbs (59 kg)","Birthplace:
							Ruzomberok, Slovakia,Height:
							5 ft 7 in (170 cm),Weight:
							130 lbs (59 kg)","0"
"Elizaveta Golubeva",NA,NA,NA,"Height:
							5 ft 11 in (180 cm)",NA,NA,NA,NA,"52,544","
				12267			",NA,"Born:
							1987-02-24,Birthplace:
							Russia,Height:
							5 ft 11 in (180 cm)","0"
"Sammura Shane",NA,NA,NA,NA,NA,NA,NA,NA,"492,001","
				13239			",NA,"","0"
"Alyze",NA,NA,NA,NA,NA,NA,NA,NA,"576,532","
				11284			",NA,"","0"
"Jazmine Jarako",NA,NA,NA,NA,NA,NA,NA,NA,"10,952","
				11861			",NA,"","0"
"Krista Kaslo",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"81,738","
				13172			","Weight:
							121 lbs (55 kg)","Birthplace:
							United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)","0"
"Alexia Sparks",NA,NA,NA,NA,NA,NA,NA,NA,"83,761","
				13015			",NA,"","0"
"Elodie Bathory",NA,NA,NA,NA,NA,NA,NA,NA,"154,226","
				13507			",NA,"","0"
"Winnie Helenka",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"42,084","
				13210			","Weight:
							121 lbs (55 kg)","Born:
							1989-01-09,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)","0"
"Moloko",NA,NA,NA,NA,NA,NA,NA,NA,"374,000","
				11405			",NA,"Born:
							1986-08-07,Birthplace:
							Russia","0"
"Isabella Stanza",NA,NA,NA,NA,NA,NA,NA,NA,"408,009","
				12477			",NA,"Birthplace:
							United States of America","0"
"Airyan Sinn",NA,NA,NA,NA,NA,NA,NA,NA,"65,752","
				14215			",NA,"","0"
"Simone Pryce",NA,NA,NA,NA,NA,NA,NA,NA,"18,754","
				14340			",NA,"","0"
"Juliet Sheridon",NA,NA,NA,NA,NA,NA,NA,NA,"114,551","
				13091			",NA,"Born:
							1969-04-17,Birthplace:
							United States of America","0"
"Monika Campos",NA,NA,NA,NA,NA,NA,NA,NA,"242,941","
				14349			",NA,"","0"
"Charley Ninja",NA,NA,NA,NA,NA,NA,NA,NA,"45,941","
				14072			",NA,"","0"
"Anya Apple",NA,NA,NA,NA,NA,NA,NA,NA,"312","
				14057			",NA,"","0"
"Elise Rider",NA,NA,NA,NA,NA,NA,NA,NA,"682,335","
				14103			",NA,"","0"
"Domino Aries",NA,NA,NA,NA,NA,NA,NA,NA,"88,840","
				13007			",NA,"","0"
"Marco Zanotti",NA,NA,NA,NA,NA,NA,NA,NA,"172,107","
				13419			",NA,"","0"
"Rayven Somorr",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"260,742","
				12574			",NA,"Birthplace:
							California, United States of America,Height:
							5 ft 5 in (165 cm)","0"
"Mel Carioca",NA,NA,NA,NA,NA,NA,NA,NA,"5,500","
				14488			",NA,"","0"
"Janeira Ventura",NA,NA,NA,NA,NA,NA,NA,NA,"550","
				13335			",NA,"","0"
"Eve Minax",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"44,958","
				12323			","Weight:
							160 lbs (73 kg)","Birthplace:
							United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							160 lbs (73 kg),Website:
							Official Site","0"
"Leila Misur",NA,NA,NA,NA,NA,NA,NA,NA,"408,384","
				12554			",NA,"","0"
"Dazz",NA,NA,NA,NA,NA,NA,NA,NA,"176,464","
				12079			",NA,"","0"
"Koleta",NA,NA,NA,NA,NA,NA,NA,NA,"338,844","
				14233			",NA,"","0"
"Yasmine Pendavis",NA,NA,NA,NA,NA,NA,NA,NA,"141,533","
				12846			",NA,"","0"
"Poison Envee",NA,NA,NA,NA,NA,NA,NA,NA,"13,392","
				13840			",NA,"","0"
"Remyymonroe",NA,NA,NA,NA,NA,NA,NA,NA,"989","
				14190			",NA,"","0"
"Miss Ivy Ophelia","Gender:
							Female","Sep 12, 1918","Measurements:
								--",NA,"Pornstar Profile Views:
								84","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        954        ","
        75.3K        ","
                                                            
                                                    12899            ",NA,"Gender:
							Female,Birthday:
							Sep 12, 1918,Age:
							100,Measurements:
								--,Interests and hobbies:
								Female Domination, Comics, Video Games, Science Fiction/Horror, and dildos.,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Underground, US,Turn Ons:
								Spanks. Money. Toys. Rope. Heels. Feet. Tattoos. Oil. Fancy Electronics. Food.,Pornstar Profile Views:
								84,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                8,102,Videos Watched:
                                28,Joined:
                                1 year ago","1"
"Brittney Blazed","Gender:
							Female","Aug 29, 1997","Measurements:
								--",NA,"Pornstar Profile Views:
								48","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        667        ","
        9.7K        ","
                                                            
                                                    11499            ",NA,"Gender:
							Female,Birthday:
							Aug 29, 1997,Age:
							21,Measurements:
								--,Interests and hobbies:
								branding and networking my name 
Becoming a fucking star!,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Dallas/Fort Worth, US,Turn Ons:
								Beautiful women 
blondes
Big booty 
Young hot girls 
Guys who aren’t selfish 
Guys who don’t cum fast
Girls who can lick pussy good 
Clit piercings 
Tattoos
Fit bodies 
Tight fit bods 
White males,Turn Offs:
								Selfish guys 
Too rough 
Anal sex not anal play,Pornstar Profile Views:
								48,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                4,174,Videos Watched:
                                73,Joined:
                                10 months ago","1"
"Lanza",NA,NA,NA,NA,NA,NA,NA,NA,"93,714","
				12167			",NA,"","0"
"Avona Dominica",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"125,280","
				11516			","Weight:
							117 lbs (53 kg)","Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							117 lbs (53 kg)","0"
"Desiree Dupree",NA,NA,NA,NA,NA,NA,NA,NA,"12,869","
				12743			",NA,"","0"
"Romi Milan",NA,NA,NA,NA,NA,NA,NA,NA,"118,637","
				14556			",NA,"","0"
"Rave Baby","Gender:
							Female","Dec 22, 1992","Measurements:
								30B--","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								415","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.7K        ","
        103K        ","
                                                            
                                                    10222            ","Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							Dec 22, 1992,Age:
							25,Measurements:
								30B--,Height:
								5 ft 2 in (157 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								Australian,Hair Color:
								Black,Tattoos:
							Yes,Interests and hobbies:
								Aussie Bush doof shenanigans, sick beats & blokes, sensual artistic submissions & shielas. Bdsm, tantric and energy healing, flow & preformance arts. Smoking & Sadism, kink/fetish modelling/fashion.
I also love ass ;),Relationship status:
							Single,Interested in:
							Guys and Girls,Pornstar Profile Views:
								415,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                6,845,Videos Watched:
                                105,Joined:
                                9 months ago","1"
"Isabella Soliz",NA,NA,NA,NA,NA,NA,NA,NA,"58,447","
				13782			",NA,"","0"
"Chayse Manhattan",NA,NA,NA,NA,NA,NA,NA,NA,"3,819","
				12586			",NA,"","0"
"Izrah Indica",NA,NA,NA,NA,NA,NA,NA,NA,"18,640","
				12493			",NA,"","0"
"Lussy Kirschner",NA,NA,NA,NA,NA,NA,NA,NA,"5,219","
				12428			",NA,"Born:
							1990-05-31,Birthplace:
							Praha, Czech Republic","0"
"Pietra Raifer",NA,NA,NA,NA,NA,NA,NA,NA,"989,276","
				12940			",NA,"","0"
"Gia Corday",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"5,398","
				13394			",NA,"Born:
							1983-06-06,Height:
							5 ft 5 in (165 cm)","0"
"Sadine Godiva",NA,NA,NA,NA,NA,NA,NA,NA,"3,946","
				10757			",NA,"Birthplace:
							Colombia","0"
"Mariesa Arroyo",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"236,372","
				11122			","Weight:
							134 lbs (61 kg)","Born:
							1977-07-02,Birthplace:
							Spain,Height:
							5 ft 9 in (175 cm),Weight:
							134 lbs (61 kg)","0"
"Gabriella Asstryd",NA,NA,NA,NA,NA,NA,NA,NA,"74,418","
				12430			",NA,"","0"
"Julyanna",NA,NA,NA,NA,NA,NA,NA,NA,"74,800","
				12162			",NA,"","0"
"Carla Tavares",NA,NA,NA,NA,NA,NA,NA,NA,"1,165,511","
				13459			",NA,"","0"
"Melony Malone",NA,NA,NA,NA,NA,NA,NA,NA,"13,213","
				12297			",NA,"","0"
"Maleah Mai",NA,NA,NA,NA,NA,NA,NA,NA,"27,840","
				14549			",NA,"","0"
"Lacy Holliday",NA,NA,NA,NA,NA,NA,NA,NA,"1,380","
				13485			",NA,"","0"
"BARBIE ROXXX","Gender:
							Female","Dec 28, 1991","Measurements:
								--",NA,"Pornstar Profile Views:
								9","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        168        ","
        2.4K        ","
                                                            
                                                    12283            ",NA,"Gender:
							Female,Birthday:
							Dec 28, 1991,Age:
							26,Measurements:
								--,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							London, GB,Pornstar Profile Views:
								9,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,392,Videos Watched:
                                39,Joined:
                                1 year ago","1"
"Dhones Portella",NA,NA,NA,NA,NA,NA,NA,NA,"270,292","
				11889			",NA,"","0"
"Devaun",NA,NA,NA,NA,NA,NA,NA,NA,"199,864","
				10986			",NA,"","0"
"Susy Gleyce",NA,NA,NA,NA,NA,NA,NA,NA,"363","
				14350			",NA,"","0"
"Madison Synclair",NA,NA,NA,NA,NA,NA,NA,NA,"8,711","
				13104			",NA,"","0"
"Kaci Starks",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"196,379","
				12636			","Weight:
							106 lbs (48 kg)","Born:
							1995-05-13,Birthplace:
							Las Vegas, Nevada, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)","0"
"Janelle Medina",NA,NA,NA,NA,NA,NA,NA,NA,"114,744","
				12302			",NA,"","0"
"Danica Rhea",NA,NA,NA,NA,NA,NA,NA,NA,"20,964","
				13549			",NA,"","0"
"Jodi Roxx",NA,NA,NA,NA,NA,NA,NA,NA,"811","
				13424			",NA,"","0"
"Caitie Rage","Gender:
							Female","Sep 23, 1987","Measurements:
								32DD-26-40","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								2,797","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.5K        ","
        148K        ","
                                                            
                                                    11474            ","Weight:
								150 lbs (68 kg)","Gender:
							Female,Birthday:
							Sep 23, 1987,Age:
							31,Measurements:
								32DD-26-40,Height:
								5 ft 7 in (170 cm),Weight:
								150 lbs (68 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Toronto, CA,Turn Ons:
								The smell of fresh leather and vibration between my legs.. from a Harley ;),Turn Offs:
								Rudeness and Insecurity,Pornstar Profile Views:
								2,797,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                10,724,Videos Watched:
                                73,Joined:
                                3 years ago","1"
"Anushka Garin",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"73,869","
				10919			","Weight:
							121 lbs (55 kg)","Born:
							1978-04-16,Birthplace:
							Bielawa, Poland,Height:
							5 ft 8 in (173 cm),Weight:
							121 lbs (55 kg)","0"
"Evelyn Hughes",NA,NA,NA,NA,NA,NA,NA,NA,"33,356","
				12652			",NA,"","0"
"Mimi Craven",NA,NA,NA,NA,NA,NA,NA,NA,"941","
				12996			",NA,"","0"
"Karianna",NA,NA,NA,NA,NA,NA,NA,NA,"115,010","
				11445			",NA,"Birthplace:
							England","0"
"Isha Paradise",NA,NA,NA,NA,NA,NA,NA,NA,"7,113","
				11815			",NA,"","0"
"Celine Kasia",NA,NA,NA,NA,NA,NA,NA,NA,"269,112","
				12605			",NA,"Born:
							1974-11-17,Birthplace:
							Poland","0"
"Scarlet Faux",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"196,272","
				12962			","Weight:
							121 lbs (55 kg)","Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)","0"
"Agnes Zalontai",NA,NA,NA,NA,NA,NA,NA,NA,"1,159,704","
				11524			",NA,"Birthplace:
							Hungary","0"
"Stella Morandy",NA,NA,NA,NA,NA,NA,NA,NA,"7,704","
				13698			",NA,"Born:
							1985-09-04,Birthplace:
							Bucharest, Romania","0"
"Regina Sharp",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"181,454","
				14432			",NA,"Height:
							5 ft 4 in (163 cm)","0"
"Amerie Dior",NA,NA,NA,NA,NA,NA,NA,NA,"9,550","
				13308			",NA,"","0"
"Sharon Hernandez",NA,NA,NA,NA,NA,NA,NA,NA,"6,354","
				13644			",NA,"","0"
"Laura Lin","Gender:
							Female","Oct 26, 1992","Measurements:
								--",NA,"Pornstar Profile Views:
								54","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        4.5K        ","
        888K        ","
                                                            
                                                    11215            ",NA,"Gender:
							Female,Birthday:
							Oct 26, 1992,Age:
							26,Measurements:
								--,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								54,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                58,632,Videos Watched:
                                6,Joined:
                                3 years ago","1"
"Maryan",NA,NA,NA,NA,NA,NA,NA,NA,"745,261","
				11207			",NA,"","0"
"Mimi Knox",NA,NA,NA,NA,NA,NA,NA,NA,"70,465","
				13242			",NA,"","0"
"Pia Paz",NA,NA,NA,NA,NA,NA,NA,NA,"377","
				11796			",NA,"","0"
"Melody Bush",NA,NA,NA,NA,NA,NA,NA,NA,"261","
				13337			",NA,"","0"
"Nicolette Lars",NA,NA,NA,NA,NA,NA,NA,NA,"2,000,542","
				13046			",NA,"","0"
"Drew Deveaux",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"14,895","
				12718			","Weight:
							146 lbs (66 kg)","Height:
							5 ft 9 in (175 cm),Weight:
							146 lbs (66 kg)","0"
"Violet Demarco",NA,NA,NA,NA,NA,NA,NA,NA,"28,214","
				14002			",NA,"","0"
"Goddess Janira Wolfe","Gender:
							Female","Aug 26, 1988","Measurements:
								34A-25-34","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								1,222","Career Status:
							Active
                        ","Interested in:
							Guys","
        4.5K        ","
        952K        ","
                                                            
                                                    12548            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Aug 26, 1988,Age:
							30,Measurements:
								34A-25-34,Height:
								5 ft 6 in (168 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Interests and hobbies:
								Dominating men and making hot fetish videos,Relationship status:
							Single,Interested in:
							Guys,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								1,222,Career Status:
							Active
                        ,Career Start and End:
							
								2015 to
								Present							
						,Profile Views:
                                43,565,Videos Watched:
                                65,Joined:
                                11 months ago","1"
"Marcella Guerra",NA,NA,NA,NA,NA,NA,NA,NA,"33","
				11736			",NA,"","0"
"Nefertiti Dior",NA,NA,NA,NA,NA,NA,NA,NA,"40,381","
				13502			",NA,"","0"
"Giselle Royalle",NA,NA,NA,NA,NA,NA,NA,NA,"1,331","
				12974			",NA,"","0"
"Bootyliscious",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"364,338","
				10270			","Weight:
							170 lbs (77 kg)","Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							170 lbs (77 kg)","0"
"March Momoiro",NA,NA,NA,NA,NA,NA,NA,NA,"10,334","
				14307			",NA,"","0"
"Vivica Charms",NA,NA,NA,NA,NA,NA,NA,NA,"7,686","
				12542			",NA,"","0"
"Gabriela Glazer",NA,NA,NA,NA,NA,NA,NA,NA,"74,293","
				11827			",NA,"","0"
"Harley Stevens",NA,NA,NA,NA,NA,NA,NA,NA,"6,629","
				14825			",NA,"","0"
"Petty Pol",NA,NA,NA,NA,NA,NA,NA,NA,"1,978,129","
				10744			",NA,"","0"
"Carla Ferrari",NA,NA,NA,NA,NA,NA,NA,NA,"3,261","
				12647			",NA,"Born:
							1964-08-19,Birthplace:
							United States of America","0"
"Terran Hayes",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"106,010","
				14364			","Weight:
							134 lbs (61 kg)","Born:
							1982-05-26,Birthplace:
							Laguna Beach, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							134 lbs (61 kg)","0"
"Keana Moire",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"670,800","
				10795			","Weight:
							121 lbs (55 kg)","Born:
							1983-12-06,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 8 in (173 cm),Weight:
							121 lbs (55 kg)","0"
"Vanessa Wett",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"65,114","
				12572			","Weight:
							150 lbs (68 kg)","Birthplace:
							Texas, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							150 lbs (68 kg)","0"
"Vee Silva",NA,NA,NA,NA,NA,NA,NA,NA,"49,436","
				12773			",NA,"","0"
"Nadia Blu",NA,NA,NA,NA,NA,NA,NA,NA,"1,040","
				13480			",NA,"","0"
"Kelton",NA,NA,NA,NA,NA,NA,NA,NA,"71","
				12019			",NA,"","0"
"Aya Seto",NA,NA,NA,NA,NA,NA,NA,NA,"41,368","
				12183			",NA,"Birthplace:
							Japan","0"
"Nomi Sunshyne",NA,NA,NA,NA,NA,NA,NA,NA,"1,621","
				13597			",NA,"","0"
"Tifany Sabina",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"132","
				14224			",NA,"Birthplace:
							Czech Republic,Height:
							5 ft 8 in (173 cm)","0"
"Adelis Shaman","Gender:
							Female","May 29, 1982","Measurements:
								--",NA,"Pornstar Profile Views:
								18","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        11        ","
        475        ","
                                                            
                                                    13193            ",NA,"Gender:
							Female,Birthday:
							May 29, 1982,Age:
							36,Measurements:
								--,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Krasnodar, RU,Pornstar Profile Views:
								18,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                357,Videos Watched:
                                3,Joined:
                                9 months ago","1"
"Mya Curlz",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"13,675","
				14765			","Weight:
							280 lbs (127 kg)","Born:
							1991-02-17,Birthplace:
							Amarillo, Texas, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							280 lbs (127 kg),Website:
							Official Site","0"
"Brownii Treatz",NA,NA,NA,NA,NA,NA,NA,NA,"165,158","
				14217			",NA,"","0"
"Baby Girl Rosey","Gender:
							Female","Dec 15, 1998","Measurements:
								34C-26-36","Height:
								5 ft 11 in (180 cm)","Pornstar Profile Views:
								2,370","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.5K        ","
        55.5K        ","
                                                            
                                                    14773            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Dec 15, 1998,Age:
							19,Measurements:
								34C-26-36,Height:
								5 ft 11 in (180 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Scottsdale, US,Turn Ons:
								I love being choked,  having my hair pulled,  and doing what im told.,Pornstar Profile Views:
								2,370,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                7,107,Videos Watched:
                                45,Joined:
                                5 months ago","1"
"Ruby Von Climax","Gender:
							Female","Jul 6, 1988","Measurements:
								--",NA,"Pornstar Profile Views:
								112","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.6K        ","
        141K        ","
                                                            
                                                    12997            ",NA,"Gender:
							Female,Birthday:
							Jul 6, 1988,Age:
							30,Measurements:
								--,Interests and hobbies:
								420. Fitness. Cooking. Laughter. Family. Life,Relationship status:
							Open,Interested in:
							Guys and Girls,Hometown:
							Tucson,City and Country:
							Tucson, US,Turn Ons:
								White Guys. Latin woman. 420. Spankings. Lingerie.,Turn Offs:
								Wimpy People. Fakers. Liars.,Pornstar Profile Views:
								112,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                9,007,Videos Watched:
                                1,118,Joined:
                                1 year ago","1"
