"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Ashley Woods",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"429,317","
				7153			","Weight:
							95 lbs (43 kg)","Born:
							1993-02-02,Birthplace:
							Czech Republic,Height:
							5 ft 2 in (157 cm),Weight:
							95 lbs (43 kg)","0"
"Nina Star",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,080,080","
				7127			","Weight:
							161 lbs (73 kg)","Birthplace:
							Dallas, Texas, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							161 lbs (73 kg)","0"
"Samantha Foxx",NA,NA,NA,NA,NA,NA,NA,NA,"725,617","
				7017			",NA,"","0"
"Heidi Hampton",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"6,233","
				6188			","Weight:
							130 lbs (59 kg)","Born:
							1996-09-01,Birthplace:
							Ontario, Canada,Height:
							5 ft 6 in (168 cm),Weight:
							130 lbs (59 kg)","0"
"Kate Sottile",NA,NA,NA,NA,NA,NA,NA,NA,"4,748","
				7986			",NA,"Born:
							1991-01-01,Birthplace:
							Latvia","0"
"Lexi Kartel",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,746,993","
				7408			","Weight:
							112 lbs (51 kg)","Born:
							1992-10-14,Birthplace:
							Seattle, Washington, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							112 lbs (51 kg)","0"
"Angelica Sweet",NA,NA,NA,NA,NA,NA,NA,NA,"137,998","
				7346			",NA,"","0"
"Jenny Appach",NA,NA,NA,NA,NA,NA,NA,NA,"85,467","
				7690			",NA,"","0"
"Havana Sin",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"911,145","
				7789			",NA,"Birthplace:
							England,Height:
							5 ft 4 in (163 cm)","0"
"Dolly Delight",NA,NA,NA,NA,NA,NA,NA,NA,"147,866","
				7868			",NA,"Born:
							1990-06-24","0"
"Sophia Lynn",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,068,865","
				7317			","Weight:
							110 lbs (50 kg)","Born:
							1984-07-30,Birthplace:
							Sarasota, Florida, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)","0"
"Sheila Brown",NA,NA,NA,NA,NA,NA,NA,NA,"188,107","
				7670			",NA,"","0"
"Sabrina Starr",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"429,540","
				7952			","Weight:
							99 lbs (45 kg)","Born:
							1988-07-15,Height:
							5 ft 5 in (165 cm),Weight:
							99 lbs (45 kg)","0"
"Holly Dee",NA,NA,NA,NA,NA,NA,NA,NA,"92,511","
				8259			",NA,"","0"
"Amelie Pure",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"293,927","
				6667			","Weight:
							115 lbs (52 kg)","Born:
							1990-03-08,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)","0"
"Sally Layd",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,697,813","
				6476			","Weight:
							132 lbs (60 kg)","Born:
							1961-10-22,Birthplace:
							Baltimore, Maryland, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							132 lbs (60 kg)","0"
"Brenda Fox",NA,NA,NA,NA,NA,NA,NA,NA,"242,928","
				8427			",NA,"","0"
"Cherry Bomb",NA,NA,NA,NA,NA,NA,NA,NA,"94,647","
				6423			",NA,"","0"
"Allie Foster",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"1,396,795","
				7219			","Weight:
							115 lbs (52 kg)","Born:
							1987-09-17,Birthplace:
							Portland, Indiana, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							115 lbs (52 kg)","0"
"Cali Nova",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"5,372,920","
				7092			","Weight:
							106 lbs (48 kg)","Born:
							1987-04-30,Birthplace:
							Malibu, California, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							106 lbs (48 kg)","0"
"Veronica Diamond",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"696,519","
				10610			","Weight:
							104 lbs (47 kg)","Born:
							1985-05-27,Birthplace:
							Czech Republic,Height:
							5 ft 4 in (163 cm),Weight:
							104 lbs (47 kg)","0"
"Rosario Stone",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,593,691","
				6974			","Weight:
							143 lbs (65 kg)","Born:
							1983-09-30,Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							143 lbs (65 kg)","0"
"Kayla Kupcakes",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"356,970","
				7229			","Weight:
							126 lbs (57 kg)","Born:
							1969-04-29,Birthplace:
							Deerfield Beach, Florida, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)","0"
"Amy 18",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"640,301","
				9824			",NA,"Height:
							5 ft 6 in (168 cm)","0"
"Tegan Tate","Gender:
							Female","Mar 11, 1991","Measurements:
								32C-23-33","Height:
								4 ft 11 in (150 cm)","Pornstar Profile Views:
								44,308","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        874        ","
        1.3M        ","
                                                            
                                                    5979            ","Weight:
								95 lbs (43 kg)","Gender:
							Female,Birthday:
							Mar 11, 1991,Age:
							27,Measurements:
								32C-23-33,Height:
								4 ft 11 in (150 cm),Weight:
								95 lbs (43 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,Pornstar Profile Views:
								44,308,Career Status:
							Active
                        ,Career Start and End:
							
								2011 to
								Present							
						,Profile Views:
                                3,291,Videos Watched:
                                66,Joined:
                                7 months ago","1"
"Deadra Dee",NA,NA,NA,NA,NA,NA,NA,NA,"846,201","
				7498			",NA,"","0"
"Roxanna Milana",NA,NA,NA,NA,NA,NA,NA,NA,"277,306","
				6414			",NA,"Born:
							1986-09-20,Birthplace:
							Moscow, Russia","0"
"Erika Vuitton",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"2,506,072","
				6691			","Weight:
							130 lbs (59 kg)","Born:
							1986-12-15,Birthplace:
							Oceanside, California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)","0"
"Pietra",NA,NA,NA,NA,NA,NA,NA,NA,"3,001,148","
				6113			",NA,"","0"
"Daisy Chainz",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"1,422,783","
				6556			","Weight:
							106 lbs (48 kg)","Birthplace:
							Arizona, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							106 lbs (48 kg)","0"
"Lara Page",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"2,629,424","
				6783			","Weight:
							99 lbs (45 kg)","Born:
							1989-09-17,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							99 lbs (45 kg)","0"
"Sydnee Taylor",NA,NA,NA,"Height:
							4 ft 11 in (150 cm)",NA,NA,NA,NA,"297,187","
				7672			","Weight:
							105 lbs (48 kg)","Born:
							1993-02-25,Height:
							4 ft 11 in (150 cm),Weight:
							105 lbs (48 kg)","0"
"Taylor Steele",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"113,359","
				7230			","Weight:
							154 lbs (70 kg)","Born:
							1988-02-24,Birthplace:
							Toronto, Ontario, Canada,Height:
							5 ft 3 in (160 cm),Weight:
							154 lbs (70 kg)","0"
"Cali Marie",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"211,256","
				8209			","Weight:
							106 lbs (48 kg)","Born:
							1985-05-30,Birthplace:
							Cleveland, Ohio, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)","0"
"Roxy Dee",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"1,272,459","
				7424			","Weight:
							126 lbs (57 kg)","Born:
							1990-09-18,Birthplace:
							Russia,Height:
							5 ft 6 in (168 cm),Weight:
							126 lbs (57 kg)","0"
"Sablique Von Lux",NA,NA,NA,"Height:
							6 ft 0 in (183 cm)",NA,NA,NA,NA,"17,071","
				6652			","Weight:
							154 lbs (70 kg)","Born:
							1989-07-23,Height:
							6 ft 0 in (183 cm),Weight:
							154 lbs (70 kg)","0"
"Savannah Stevens",NA,NA,NA,NA,NA,NA,NA,NA,"418,509","
				6889			",NA,"Born:
							1993-06-04,Birthplace:
							Texas, United States of America","0"
"Yumi Lee",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"821,996","
				7693			","Weight:
							112 lbs (51 kg)","Born:
							1979-03-16,Birthplace:
							Seoul, Korea, Republic of,Height:
							5 ft 7 in (170 cm),Weight:
							112 lbs (51 kg)","0"
"Tamra Millan",NA,NA,NA,"Height:
							4 ft 11 in (150 cm)",NA,NA,NA,NA,"891,909","
				6101			","Weight:
							110 lbs (50 kg)","Birthplace:
							Richmond, California, United States of America,Height:
							4 ft 11 in (150 cm),Weight:
							110 lbs (50 kg)","0"
"SexySpunkyGirl","Gender:
							Couple","May 6, 1989","Measurements:
								36D-27-40","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								26,575","Career Status:
							Active
                        ","Interested in:
							Girls","
        11.2K        ","
        2M        ","
                                                            
                                                    6245            ","Weight:
								126 lbs (57 kg)","Gender:
							Couple,Birthday:
							May 6, 1989,Age:
							29,Measurements:
								36D-27-40,Height:
								5 ft 6 in (168 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Piercings:
							Yes,Interests and hobbies:
								Working out, dancing to any kind of music, I love shaking my ass and twerking!,Relationship status:
							Open,Interested in:
							Girls,City and Country:
							Spunkytown, CA, US,Turn Ons:
								Humor, talking dirty, getting massaged, Anal play, honey on his cock and balls then sucking him and fucking!!!,Turn Offs:
								Bad Breath, following the rules of society and media,Pornstar Profile Views:
								26,575,Career Status:
							Active
                        ,Career Start and End:
							
								2015 to
								Present							
						,Profile Views:
                                98,465,Videos Watched:
                                555,Joined:
                                4 years ago","1"
"Foxy Farrah","Gender:
							Female","Jun 18, 1987","Measurements:
								--",NA,"Pornstar Profile Views:
								32","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        356        ","
        3.7K        ","
                                                            
                                                    6207            ",NA,"Gender:
							Female,Birthday:
							Jun 18, 1987,Age:
							31,Measurements:
								--,Relationship status:
							Taken,Interested in:
							Guys and Girls,Hometown:
							FoxyFarrah.Manyvids.com,City and Country:
							Fantasy Land, US,Pornstar Profile Views:
								32,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                3,066,Videos Watched:
                                1,Joined:
                                1 year ago","1"
"Lena Frank",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"10,610,507","
				7081			","Weight:
							115 lbs (52 kg)","Born:
							1986-07-22,Birthplace:
							England, United Kingdom,Height:
							5 ft 8 in (173 cm),Weight:
							115 lbs (52 kg)","0"
"Topanga Fox",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"4,622,755","
				7947			","Weight:
							117 lbs (53 kg)","Born:
							1987-03-28,Birthplace:
							Detroit, Michigan, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							117 lbs (53 kg)","0"
"Cami Smalls",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"616,038","
				7824			","Weight:
							137 lbs (62 kg)","Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							137 lbs (62 kg)","0"
"Ella Marie",NA,NA,NA,NA,NA,NA,NA,NA,"3,157,689","
				8304			",NA,"","0"
"Tristyn Kennedy",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"6,551,276","
				6480			","Weight:
							121 lbs (55 kg)","Born:
							1992-01-18,Birthplace:
							Memphis, Tennessee, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)","0"
"Alice Whyte",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"2,484,862","
				6985			","Weight:
							134 lbs (61 kg)","Birthplace:
							Oregon, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							134 lbs (61 kg)","0"
"Megan Reece",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"928,852","
				7477			","Weight:
							115 lbs (52 kg)","Born:
							1984-12-22,Birthplace:
							Sweeny, Texas, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							115 lbs (52 kg)","0"
"Brooke Myers",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"3,242,785","
				6958			","Weight:
							130 lbs (59 kg)","Birthplace:
							Kansas City, Missouri, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							130 lbs (59 kg)","0"
"Kayla Rae Reid",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"55,732","
				8736			","Weight:
							126 lbs (57 kg)","Born:
							1991-07-05,Birthplace:
							Fairfax, Virginia, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)","0"
"Angel Wicky",NA,"1991-04-08",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"70,710,250","
				665			","Weight:
						121 lbs (55 kg)","Born:
						1991-04-08,Birthplace:
						Brno, Czech Republic,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
"Kali Roses","Gender:
							Female","Jan 16, 1996","Measurements:
								32C-25-30","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								308,960","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        23.9K        ","
        22.1M        ","
                                                            
                                                    742            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Jan 16, 1996,Age:
							22,Measurements:
								32C-25-30,Height:
								5 ft 6 in (168 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								White,Background:
								Italian, Irish,Hair Color:
								Blonde,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Miami, FL, US,Pornstar Profile Views:
								308,960,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                65,208,Videos Watched:
                                9,Joined:
                                3 months ago","1"
"Jazmine Cashmere",NA,"1984-04-17",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"28,020,990","
				719			","Weight:
						134 lbs (61 kg)","Born:
						1984-04-17,Birthplace:
						Crest Hill, Illinois, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						134 lbs (61 kg)","0"
"Sheri Vi",NA,"1996-02-14",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"36,361,177","
				612			","Weight:
						121 lbs (55 kg)","Born:
						1996-02-14,Birthplace:
						Russia,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
"Rebecca More",NA,"1978-12-01",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"118,143,621","
				498			","Weight:
						132 lbs (60 kg)","Born:
						1978-12-01,Birthplace:
						Heathrow, England, United Kingdom,Height:
						5 ft 7 in (170 cm),Weight:
						132 lbs (60 kg)","0"
"Alexis Adams","Gender:
							Female","Nov 3, 1992","Measurements:
								34C-24-36","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								3,325,273","Career Status:
							Active
                        ","Interested in:
							Guys","
        44.2K        ","
        87.5M        ","
                                                            
                                                    679            ","Weight:
								121 lbs (55 kg)","Gender:
							Female,Birthday:
							Nov 3, 1992,Age:
							26,Star Sign:
							Scorpio,Measurements:
								34C-24-36,Height:
								5 ft 5 in (165 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys,Hometown:
							Dade City,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								3,325,273,Career Status:
							Active
                        ,Career Start and End:
							
								2012 to
								Present							
						,Profile Views:
                                42,162,Joined:
                                7 months ago","1"
"Casey Calvert","Gender:
							Female","Nov 30, -0001","Measurements:
								34B-25-34","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								3,275,330","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        46.6K        ","
        105M        ","
                                                            
                                                    701            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Nov 30, -0001,Measurements:
								34B-25-34,Height:
								5 ft 3 in (160 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								3,275,330,Career Status:
							Active
                        ,Career Start and End:
							
								2012 to
								Present							
						,Profile Views:
                                64,710,Videos Watched:
                                10,Joined:
                                11 months ago","1"
"Carly Rae","Gender:
							Female","Mar 5, 1993","Measurements:
								34D-28-33","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								1,113,959","Career Status:
							Active
                        ","Interested in:
							Girls","
        22.3K        ","
        28.8M        ","
                                                            
                                                    1389            ","Weight:
								132 lbs (60 kg)","Gender:
							Female,Birthday:
							Mar 5, 1993,Age:
							25,Measurements:
								34D-28-33,Height:
								5 ft 7 in (170 cm),Weight:
								132 lbs (60 kg),Ethnicity:
								White,Background:
								British,Hair Color:
								Blonde,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Girls,City and Country:
							Manchester, GB,Pornstar Profile Views:
								1,113,959,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                56,488,Videos Watched:
                                9,Joined:
                                11 months ago","1"
"Christy Canyon",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"20,402,444","
				780			","Weight:
							130 lbs (59 kg)","Born:
							1966-06-17,Birthplace:
							Pasadena, California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)","0"
"Tanner Mayes",NA,"1989-05-31",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"71,203,626","
				721			","Weight:
						115 lbs (52 kg)","Born:
						1989-05-31,Birthplace:
						Adrian, Michigan, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Julie Kay",NA,"1994-09-01",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"24,484,642","
				587			","Weight:
						146 lbs (66 kg)","Born:
						1994-09-01,Birthplace:
						Florida, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						146 lbs (66 kg)","0"
"Khloe Kapri",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"31,990,481","
				722			","Weight:
							117 lbs (53 kg)","Birthplace:
							Cincinnatti, Ohio, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							117 lbs (53 kg)","0"
"Alina West",NA,"1995-03-18",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"142,232,346","
				789			","Weight:
						106 lbs (48 kg)","Born:
						1995-03-18,Birthplace:
						United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						106 lbs (48 kg)","0"
"Juelz Ventura",NA,"1987-07-31",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"64,785,465","
				749			","Weight:
						115 lbs (52 kg)","Born:
						1987-07-31,Birthplace:
						Brasilia, Brazil,Height:
						5 ft 5 in (165 cm),Weight:
						115 lbs (52 kg)","0"
"Jelena Jensen",NA,"1981-10-07",NA,"Height:
						5 ft 10 in (178 cm)",NA,NA,NA,NA,"86,721,096","
				762			","Weight:
						134 lbs (61 kg)","Born:
						1981-10-07,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 10 in (178 cm),Weight:
						134 lbs (61 kg)","0"
"Rosalyn Sphinx",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"61,165,069","
				678			","Weight:
							114 lbs (52 kg)","Born:
							1999-07-19,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							114 lbs (52 kg)","0"
"Molly Mae",NA,"1996-06-18",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"62,128,213","
				760			","Weight:
						106 lbs (48 kg)","Born:
						1996-06-18,Birthplace:
						Florida, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						106 lbs (48 kg)","0"
"Luna Love","Gender:
							Female","Jun 22, 1996","Measurements:
								36D--","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								336,604","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        21.1K        ","
        12.7M        ","
                                                            
                                                    992            ","Weight:
								119 lbs (54 kg)","Gender:
							Female,Birthday:
							Jun 22, 1996,Age:
							22,Measurements:
								36D--,Height:
								5 ft 2 in (157 cm),Weight:
								119 lbs (54 kg),Ethnicity:
								White,Background:
								German,Hair Color:
								Blonde,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Bonn,City and Country:
							Koblenz, DE,Pornstar Profile Views:
								336,604,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                372,118,Videos Watched:
                                477,Joined:
                                3 years ago","1"
"Lennox Luxe",NA,"1994-08-02",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"3,803,321","
				1082			","Weight:
						115 lbs (52 kg)","Born:
						1994-08-02,Birthplace:
						Guatemala,Height:
						5 ft 3 in (160 cm),Weight:
						115 lbs (52 kg)","0"
"Ryan Smiles",NA,"1993-07-17",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"16,061,352","
				709			","Weight:
						126 lbs (57 kg)","Born:
						1993-07-17,Birthplace:
						Miami, Florida, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						126 lbs (57 kg)","0"
"Lola Fae",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"17,086,157","
				698			","Weight:
							90 lbs (41 kg)","Born:
							1996-05-13,Birthplace:
							Fort Lauderdale, Florida, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							90 lbs (41 kg)","0"
"Riley Steele",NA,"1987-08-26",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"23,648,346","
				654			","Weight:
						115 lbs (52 kg)","Born:
						1987-08-26,Birthplace:
						San Fernando Valley, California, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						115 lbs (52 kg)","0"
"Amaranta Hank","Gender:
							Female","Sep 4, 1992","Measurements:
								--",NA,"Pornstar Profile Views:
								1,410","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2K        ","
        944K        ","
                                                            
                                                    362            ",NA,"Gender:
							Female,Birthday:
							Sep 4, 1992,Age:
							26,Measurements:
								--,Interests and hobbies:
								BDSM, Pegging, Books, Movies.,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Colombia,City and Country:
							Barcelona, ES,Pornstar Profile Views:
								1,410,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                63,056,Videos Watched:
                                18,Joined:
                                1 year ago","1"
"Angel Dark",NA,"1982-04-11",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"71,725,296","
				736			","Weight:
						119 lbs (54 kg)","Born:
						1982-04-11,Birthplace:
						Bratislava, Slovakia,Height:
						5 ft 9 in (175 cm),Weight:
						119 lbs (54 kg)","0"
"Jade Laroche",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,898,633","
				1238			","Weight:
							108 lbs (49 kg)","Born:
							1989-09-08,Birthplace:
							Rouen, Midi-Pyrenees, France,Height:
							5 ft 5 in (165 cm),Weight:
							108 lbs (49 kg)","0"
"Nicole Kidman",NA,NA,NA,NA,NA,NA,NA,NA,"6,458,903","
				754			",NA,"","0"
"Ivy Lebelle",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"4,707,237","
				578			","Weight:
							134 lbs (61 kg)","Born:
							1987-06-15,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							134 lbs (61 kg)","0"
"Mary Moody",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"2,937,758","
				732			","Weight:
							121 lbs (55 kg)","Born:
							1992-08-23,Birthplace:
							Davis, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)","0"
"Jessica Drake",NA,"1974-10-14",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"21,106,354","
				733			","Weight:
						110 lbs (50 kg)","Born:
						1974-10-14,Birthplace:
						San Antonio, Texas, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						110 lbs (50 kg)","0"
"Nikki Sims",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,106,708","
				834			","Weight:
							117 lbs (53 kg)","Born:
							1984-02-06,Birthplace:
							Naperville, Illinois, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							117 lbs (53 kg)","0"
"Vivian Schmitt",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"23,251,719","
				764			","Weight:
							115 lbs (52 kg)","Born:
							1978-03-31,Birthplace:
							Bydgoszcz, Poland,Height:
							5 ft 8 in (173 cm),Weight:
							115 lbs (52 kg)","0"
"Melissa Debling",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"3,131,876","
				874			","Weight:
							121 lbs (55 kg)","Born:
							1989-02-21,Birthplace:
							Ramsgate, Kent, England,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)","0"
"Tia Cyrus",NA,"1990-10-30",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"23,515,056","
				931			","Weight:
						90 lbs (41 kg)","Born:
						1990-10-30,Birthplace:
						Hayward, California, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						90 lbs (41 kg)","0"
"Emily Addison",NA,"1986-05-31",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"88,348,139","
				739			","Weight:
						110 lbs (50 kg)","Born:
						1986-05-31,Birthplace:
						United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						110 lbs (50 kg)","0"
"Virgo Peridot",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"25,558,444","
				734			",NA,"Born:
							1988-08-31,Birthplace:
							Georgia, United States of America,Height:
							5 ft 5 in (165 cm),Website:
							Official Site","0"
"Red Fox",NA,"1992-09-05",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"5,950,856","
				788			","Weight:
						110 lbs (50 kg)","Born:
						1992-09-05,Birthplace:
						Mykolayiv, Ukraine,Height:
						5 ft 8 in (173 cm),Weight:
						110 lbs (50 kg)","0"
