"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Nia Nacci",NA,"1998-12-10",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"28,515,706","
				423			","Weight:
						115 lbs (52 kg)","Born:
						1998-12-10,Birthplace:
						Oklahoma, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						115 lbs (52 kg)","0"
"Sofia Gucci",NA,"1986-06-09",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"16,945,301","
				424			",NA,"Born:
						1986-06-09,Birthplace:
						Hunedoara, Romania,Height:
						5 ft 6 in (168 cm)","0"
"Georgie Lyall",NA,"1984-11-30",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"31,740,102","
				425			","Weight:
						110 lbs (50 kg)","Born:
						1984-11-30,Birthplace:
						Glasgow, Scotland, United Kingdom,Height:
						5 ft 3 in (160 cm),Weight:
						110 lbs (50 kg)","0"
"Emma Stone",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"2,270,872","
				426			","Weight:
							114 lbs (52 kg)","Born:
							1988-11-06,Birthplace:
							Scottsdale, Arizona, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							114 lbs (52 kg)","0"
"Emma Starr",NA,"1971-06-01",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"34,667,078","
				427			","Weight:
						119 lbs (54 kg)","Born:
						1971-06-01,Birthplace:
						San Diego, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						119 lbs (54 kg)","0"
"Toy",NA,NA,NA,NA,NA,NA,NA,NA,"192,015","
				428			",NA,"","0"
"Tiffany Watson",NA,"1995-09-26",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"70,820,360","
				429			","Weight:
						126 lbs (57 kg)","Born:
						1995-09-26,Birthplace:
						Boise, Idaho, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						126 lbs (57 kg)","0"
"Jessica Robbin",NA,"1994-11-20",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"27,354,868","
				430			","Weight:
						115 lbs (52 kg)","Born:
						1994-11-20,Birthplace:
						Philadelphia, Pennsylvania, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Allie Haze",NA,"1987-05-10",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"104,954,276","
				431			","Weight:
						121 lbs (55 kg)","Born:
						1987-05-10,Birthplace:
						Montana, California, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						121 lbs (55 kg)","0"
"Black Angelika",NA,"1987-10-25",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"54,557,812","
				432			","Weight:
						121 lbs (55 kg)","Born:
						1987-10-25,Birthplace:
						Romania,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
"Rebecca Moore",NA,NA,NA,NA,NA,NA,NA,NA,"24,938","
				433			",NA,"","0"
"Alyssa Hart",NA,NA,NA,"Height:
							4 ft 10 in (147 cm)",NA,NA,NA,NA,"36,118,270","
				434			","Weight:
							85 lbs (39 kg)","Born:
							1989-10-15,Birthplace:
							Boston, Massachusetts, United States of America,Height:
							4 ft 10 in (147 cm),Weight:
							85 lbs (39 kg),Website:
							Official Site","0"
"Lucy Doll",NA,"1995-02-20",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"44,140,008","
				436			","Weight:
						99 lbs (45 kg)","Born:
						1995-02-20,Birthplace:
						Los Angeles, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						99 lbs (45 kg)","0"
"Akiho Yoshizawa",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,963,476","
				437			",NA,"Born:
							1984-03-03,Birthplace:
							Tokyo, Japan,Height:
							5 ft 3 in (160 cm)","0"
"Marina Visconti",NA,"1995-03-30",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"64,580,066","
				439			","Weight:
						128 lbs (58 kg)","Born:
						1995-03-30,Birthplace:
						Moscow, Russia,Height:
						5 ft 2 in (157 cm),Weight:
						128 lbs (58 kg)","0"
"London Keyes",NA,"1989-08-18",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"98,238,578","
				440			","Weight:
						130 lbs (59 kg)","Born:
						1989-08-18,Birthplace:
						Seattle, Washington, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						130 lbs (59 kg)","0"
"Viola Bailey",NA,"1993-03-03",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"27,011,849","
				441			","Weight:
						121 lbs (55 kg)","Born:
						1993-03-03,Birthplace:
						Riga, Latvia,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
"Emma Butt",NA,"1985-06-27",NA,"Height:
						5 ft 11 in (180 cm)",NA,NA,NA,NA,"34,826,631","
				442			","Weight:
						143 lbs (65 kg)","Born:
						1985-06-27,Birthplace:
						Bognor Regis, West Sussex, United Kingdom,Height:
						5 ft 11 in (180 cm),Weight:
						143 lbs (65 kg)","0"
"Reena Sky",NA,"1983-10-16",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"109,876,158","
				443			","Weight:
						121 lbs (55 kg)","Born:
						1983-10-16,Birthplace:
						San Francisco, California, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						121 lbs (55 kg)","0"
"Sharon Lee",NA,"1988-08-02",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"68,471,667","
				444			","Weight:
						121 lbs (55 kg)","Born:
						1988-08-02,Birthplace:
						France,Height:
						5 ft 7 in (170 cm),Weight:
						121 lbs (55 kg)","0"
"Liza Rowe",NA,"1996-12-10",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"117,028,691","
				445			","Weight:
						121 lbs (55 kg)","Born:
						1996-12-10,Birthplace:
						Florida, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
"Aryana Adin",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"8,622,388","
				446			","Weight:
							130 lbs (59 kg)","Born:
							1988-12-01,Height:
							5 ft 4 in (163 cm),Weight:
							130 lbs (59 kg)","0"
"Misty Stone",NA,"1986-03-26",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"112,987,910","
				447			","Weight:
						123 lbs (56 kg)","Born:
						1986-03-26,Birthplace:
						Inglewood, California, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						123 lbs (56 kg)","0"
"Skylar Valentine",NA,"1999-02-19",NA,"Height:
						4 ft 7 in (140 cm)",NA,NA,NA,NA,"8,884,578","
				449			","Weight:
						94 lbs (43 kg)","Born:
						1999-02-19,Birthplace:
						Baltimore, Maryland, United States of America,Height:
						4 ft 7 in (140 cm),Weight:
						94 lbs (43 kg)","0"
"Lily Ivy",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"3,092,161","
				450			","Weight:
							114 lbs (52 kg)","Born:
							1995-08-16,Birthplace:
							Pennsylvania, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							114 lbs (52 kg)","0"
"Holly Halston",NA,"1974-12-31",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"53,535,230","
				451			","Weight:
						95 lbs (43 kg)","Born:
						1974-12-31,Birthplace:
						North Hollywood, California, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						95 lbs (43 kg)","0"
"Cecilia Lion",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"2,920,890","
				452			","Weight:
							106 lbs (48 kg)","Born:
							1994-12-02,Birthplace:
							Phoenix, Arizona, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							106 lbs (48 kg)","0"
"Ameri Ichinose",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"4,934,831","
				454			",NA,"Born:
							1987-09-16,Birthplace:
							Kaganawa, Japan,Height:
							5 ft 6 in (168 cm)","0"
"Destiny Dixon",NA,"1984-12-03",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"56,465,401","
				455			","Weight:
						123 lbs (56 kg)","Born:
						1984-12-03,Birthplace:
						Scottsdale, Arizona, United States of America,Height:
						5 ft 9 in (175 cm),Weight:
						123 lbs (56 kg)","0"
"Anny Aurora","Gender:
							Female","Sep 20, 1996","Measurements:
								32B-27-34","Height:
								5 ft 9 in (175 cm)","Pornstar Profile Views:
								1,320,777","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        44.2K        ","
        12.2M        ","
                                                            
                                                    456            ","Weight:
								121 lbs (55 kg)","Gender:
							Female,Birthday:
							Sep 20, 1996,Age:
							22,Measurements:
								32B-27-34,Height:
								5 ft 9 in (175 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								White,Background:
								German,Hair Color:
								Red,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Köln, DE,Pornstar Profile Views:
								1,320,777,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                73,478,Videos Watched:
                                14,Joined:
                                10 months ago","1"
"Briana Banks",NA,"1979-05-21",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"43,907,903","
				457			","Weight:
						115 lbs (52 kg)","Born:
						1979-05-21,Birthplace:
						Munich, Germany,Height:
						5 ft 9 in (175 cm),Weight:
						115 lbs (52 kg)","0"
"Diamond Foxxx",NA,"1973-01-05",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"50,751,708","
				458			","Weight:
						104 lbs (47 kg)","Born:
						1973-01-05,Birthplace:
						Dallas, Texas, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						104 lbs (47 kg)","0"
"Sienna West",NA,"1977-11-06",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"67,528,406","
				459			","Weight:
						121 lbs (55 kg)","Born:
						1977-11-06,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						121 lbs (55 kg)","0"
"Amy Reid",NA,"1985-04-15",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"62,024,254","
				460			","Weight:
						117 lbs (53 kg)","Born:
						1985-04-15,Birthplace:
						Frankfurt, Germany,Height:
						5 ft 7 in (170 cm),Weight:
						117 lbs (53 kg)","0"
"Nadya Nabakova",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"501,805","
				461			","Weight:
							110 lbs (50 kg)","Born:
							1992-12-01,Birthplace:
							Austin, Texas, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							110 lbs (50 kg),Website:
							Official Site","0"
"Blondie Fesser",NA,"1988-09-14",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"46,123,399","
				462			","Weight:
						132 lbs (60 kg)","Born:
						1988-09-14,Birthplace:
						Buenos Aires, Argentina,Height:
						5 ft 3 in (160 cm),Weight:
						132 lbs (60 kg)","0"
"Arabelle Raphael","Gender:
							Female","Jan 1, 1989","Measurements:
								34DD-27-36","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								1,329,890","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        60K        ","
        40.4M        ","
                                                            
                                                    463            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Jan 1, 1989,Age:
							29,Star Sign:
							Pisces,Measurements:
								34DD-27-36,Height:
								5 ft 4 in (163 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								White, Middle Eastern,Background:
								American,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							San Francisco, US,Pornstar Profile Views:
								1,329,890,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                489,737,Videos Watched:
                                150,Joined:
                                2 years ago","1"
"Alex Tanner",NA,"1995-12-21",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"37,984,490","
				464			","Weight:
						132 lbs (60 kg)","Born:
						1995-12-21,Birthplace:
						Florida, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						132 lbs (60 kg)","0"
"Jenaveve Jolie",NA,"1984-06-04",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"98,955,681","
				465			","Weight:
						106 lbs (48 kg)","Born:
						1984-06-04,Birthplace:
						San Luis Obispo, California, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						106 lbs (48 kg)","0"
"Momoka Nishina",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"9,192,396","
				466			","Weight:
							112 lbs (51 kg)","Born:
							1991-05-24,Birthplace:
							Tokyo, Japan,Height:
							5 ft 5 in (165 cm),Weight:
							112 lbs (51 kg)","0"
"Jasmine Mendez",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"36,287","
				467			","Weight:
							149 lbs (68 kg)","Born:
							1989-07-21,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 10 in (178 cm),Weight:
							149 lbs (68 kg)","0"
"Charlee Chase","Gender:
							Female","Apr 26, 1977","Measurements:
								36DD-27-36","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								3,998,805","Career Status:
							Inactive
                        ","Interested in:
							Guys and Girls","
        35.3K        ","
        124M        ","
                                                            
                                                    468            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Apr 26, 1977,Age:
							41,Star Sign:
							Taurus,Measurements:
								36DD-27-36,Height:
								5 ft 8 in (173 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde, Brunette,Tattoos:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Tampa, US,Pornstar Profile Views:
								3,998,805,Career Status:
							Inactive
                        ,Career Start and End:
							
								2005 to
								2013							
						,Profile Views:
                                55,361,Videos Watched:
                                4,Joined:
                                5 months ago","1"
"Kiara Cole",NA,"1999-04-19",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"7,441,388","
				469			","Weight:
						85 lbs (39 kg)","Born:
						1999-04-19,Birthplace:
						Carbondale, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						85 lbs (39 kg)","0"
"Dava Foxx","Gender:
							Female","Apr 27, 1982","Measurements:
								34C-25-34","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								1,530,493","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        26.8K        ","
        73.2M        ","
                                                            
                                                    470            ","Weight:
								104 lbs (47 kg)","Gender:
							Female,Birthday:
							Apr 27, 1982,Age:
							36,Star Sign:
							Taurus,Measurements:
								34C-25-34,Height:
								5 ft 5 in (165 cm),Weight:
								104 lbs (47 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Piercings:
							Yes,Interests and hobbies:
								Sex, sex, and more sex!,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Scottsdale, AZ, US,Turn Ons:
								Hard dicks!,Turn Offs:
								Cheap guys!,Pornstar Profile Views:
								1,530,493,Career Status:
							Active
                        ,Career Start and End:
							
								2014 to
								Present							
						,Profile Views:
                                85,880,Videos Watched:
                                9,Joined:
                                4 years ago","1"
"Whitney Westgate",NA,"1994-01-31",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"119,795,417","
				471			","Weight:
						108 lbs (49 kg)","Born:
						1994-01-31,Birthplace:
						Middletown, New Jersey, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						108 lbs (49 kg)","0"
"Azumi Mizushima",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"50,274,646","
				472			",NA,"Born:
							1988-10-12,Birthplace:
							Tokyo, Japan,Height:
							5 ft 6 in (168 cm)","0"
"Kenna James",NA,"1995-08-27",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"97,664,104","
				473			","Weight:
						121 lbs (55 kg)","Born:
						1995-08-27,Birthplace:
						United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						121 lbs (55 kg)","0"
"Mea Melone",NA,"1989-05-17",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"71,641,067","
				474			","Weight:
						112 lbs (51 kg)","Born:
						1989-05-17,Birthplace:
						Decin, Praha, Czech Republic,Height:
						5 ft 4 in (163 cm),Weight:
						112 lbs (51 kg)","0"
"Leilani Leeane",NA,"1991-10-01",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"60,657,007","
				475			","Weight:
						115 lbs (52 kg)","Born:
						1991-10-01,Birthplace:
						Lancaster, California, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						115 lbs (52 kg)","0"
"Bibi Jones",NA,"1991-07-23",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"24,175,713","
				476			","Weight:
						110 lbs (50 kg)","Born:
						1991-07-23,Birthplace:
						Oklahoma, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						110 lbs (50 kg)","0"
"Chanell Heart",NA,"1993-07-03",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"121,157,901","
				477			","Weight:
						121 lbs (55 kg)","Born:
						1993-07-03,Birthplace:
						Pittsburgh, Pennsylvania, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
"HotKinkyJo",NA,NA,NA,"Height:
							5 ft 11 in (180 cm)",NA,NA,NA,NA,"16,323,436","
				478			","Weight:
							121 lbs (55 kg)","Born:
							1984-04-01,Birthplace:
							Kiev, Ukraine,Height:
							5 ft 11 in (180 cm),Weight:
							121 lbs (55 kg),Website:
							Official Site","0"
"Vanessa Veracruz","Gender:
							Female","Dec 6, 1987","Measurements:
								34C-26-36","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								1,713,229","Career Status:
							Active
                        ","Interested in:
							Girls","
        37.2K        ","
        91.5M        ","
                                                            
                                                    480            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Dec 6, 1987,Age:
							30,Star Sign:
							Sagittarius,Measurements:
								34C-26-36,Height:
								5 ft 5 in (165 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								Latin,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Working out,Relationship status:
							Single,Interested in:
							Girls,Hometown:
							The Valley,City and Country:
							Los Angeles, US,Turn Ons:
								Kissing,Turn Offs:
								bad kissing,Pornstar Profile Views:
								1,713,229,Career Status:
							Active
                        ,Career Start and End:
							
								2011 to
								Present							
						,Profile Views:
                                126,091,Videos Watched:
                                89,Joined:
                                1 year ago","1"
"Sofia Nix",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"27,280,426","
				481			","Weight:
							115 lbs (52 kg)","Born:
							1989-03-05,Height:
							5 ft 7 in (170 cm),Weight:
							115 lbs (52 kg)","0"
"Rei Mizuna",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"2,312,917","
				482			","Weight:
							99 lbs (45 kg)","Born:
							1987-05-20,Birthplace:
							Tokyo, Japan,Height:
							5 ft 0 in (152 cm),Weight:
							99 lbs (45 kg)","0"
"Tara Tainton",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"355,630","
				483			","Weight:
							126 lbs (57 kg)","Born:
							1975-01-24,Birthplace:
							Indiana, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							126 lbs (57 kg)","0"
"Gina Devine",NA,"1989-05-23",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"178,680,114","
				484			","Weight:
						101 lbs (46 kg)","Born:
						1989-05-23,Birthplace:
						Czech Republic,Height:
						5 ft 7 in (170 cm),Weight:
						101 lbs (46 kg)","0"
"Kaho Shibuya",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"24,789","
				485			","Weight:
							99 lbs (45 kg)","Born:
							1991-05-20,Birthplace:
							Tokyo, Aomori Prefecture, Japan,Height:
							5 ft 0 in (152 cm),Weight:
							99 lbs (45 kg)","0"
"Aische Pervers","Gender:
							Female","Apr 22, 1986","Measurements:
								37E-25-37","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								939,036","Career Status:
							Active
                        ","Interested in:
							Guys","
        24.9K        ","
        19.1M        ","
                                                            
                                                    486            ","Weight:
								121 lbs (55 kg)","Gender:
							Female,Birthday:
							Apr 22, 1986,Age:
							32,Star Sign:
							Taurus,Measurements:
								37E-25-37,Height:
								5 ft 7 in (170 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								White,Background:
								German,Hair Color:
								Black,Piercings:
							Yes,Interests and hobbies:
								blowjob, fuck, deepthroaten, sperma schlucken, spermwalk, outdoorsex... und ganz viele andere perverse Sachen ;P,Relationship status:
							Open,Interested in:
							Guys,City and Country:
							Berlin, DE,Turn Ons:
								hard sex, blowbjobs, tasting hot cum, read your hot comments

deutsch: harter, geiler Sex! heißes Sperma schmecken, Blasen, versaute Kommentare lesen,Turn Offs:
								not getting fucked hard when i am horny, not becoming my daily cumload

Deutsch: nicht gefickt zu werden und kein Sperma zu bekommen wenn ich geil bin,Pornstar Profile Views:
								939,036,Career Status:
							Active
                        ,Career Start and End:
							
								2006 to
								Present							
						,Profile Views:
                                375,107,Videos Watched:
                                1,429,Joined:
                                2 years ago","1"
"Ashly Anderson","Gender:
							Female","Jul 18, 1996","Measurements:
								34D-22-32","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								1,540,707","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        42.5K        ","
        25.7M        ","
                                                            
                                                    487            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Jul 18, 1996,Age:
							22,Measurements:
								34D-22-32,Height:
								5 ft 4 in (163 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								1,540,707,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                148,018,Videos Watched:
                                14,Joined:
                                1 year ago","1"
"Madison Scott",NA,"1988-07-13",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"60,080,451","
				489			","Weight:
						90 lbs (41 kg)","Born:
						1988-07-13,Birthplace:
						Tempe, Arizona, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						90 lbs (41 kg)","0"
"Harmony Reigns",NA,"1991-09-22",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"40,726,963","
				490			","Weight:
						132 lbs (60 kg)","Born:
						1991-09-22,Birthplace:
						London, England, United Kingdom,Height:
						5 ft 5 in (165 cm),Weight:
						132 lbs (60 kg)","0"
"Rebecca More",NA,"1978-12-01",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"118,161,255","
				491			","Weight:
						132 lbs (60 kg)","Born:
						1978-12-01,Birthplace:
						Heathrow, England, United Kingdom,Height:
						5 ft 7 in (170 cm),Weight:
						132 lbs (60 kg)","0"
"Vienna Black",NA,"1995-05-27",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"74,289,482","
				492			","Weight:
						114 lbs (52 kg)","Born:
						1995-05-27,Birthplace:
						New York City, New York, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						114 lbs (52 kg)","0"
"Marley Brinx",NA,"1994-08-04",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"81,649,387","
				493			","Weight:
						105 lbs (48 kg)","Born:
						1994-08-04,Birthplace:
						Toronto, Ontario, Canada,Height:
						5 ft 5 in (165 cm),Weight:
						105 lbs (48 kg)","0"
"Tiffany Tatum",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"13,787,428","
				494			",NA,"Born:
							1997-08-14,Birthplace:
							Hungary,Height:
							5 ft 5 in (165 cm)","0"
"Rikki Six",NA,"1990-12-18",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"49,752,027","
				495			","Weight:
						95 lbs (43 kg)","Born:
						1990-12-18,Birthplace:
						Riverside, California, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						95 lbs (43 kg)","0"
"Alli Rae",NA,"1995-05-25",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"187,351,164","
				496			","Weight:
						115 lbs (52 kg)","Born:
						1995-05-25,Birthplace:
						United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Aubrey Black","Gender:
							Female","May 28, 1974","Measurements:
								36E-26-34","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								479,712","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        16.8K        ","
        8.8M        ","
                                                            
                                                    497            ","Weight:
								136 lbs (62 kg)","Gender:
							Female,Birthday:
							May 28, 1974,Age:
							44,Measurements:
								36E-26-34,Height:
								5 ft 5 in (165 cm),Weight:
								136 lbs (62 kg),Ethnicity:
								White,Background:
								Australian,Hair Color:
								Brunette,Interests and hobbies:
								Fitness, nutrition, Photography, graphics, baking, travel & making porn!,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							SURFERS PARADISE, AU,Turn Ons:
								Beards, Tattoos, Brains,,Turn Offs:
								Arrogance.,Pornstar Profile Views:
								479,712,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                48,833,Videos Watched:
                                58,Joined:
                                4 months ago","1"
"Blaire Ivory",NA,NA,NA,"Height:
							6 ft 1 in (185 cm)",NA,NA,NA,NA,"8,762,392","
				498			","Weight:
							149 lbs (68 kg)","Born:
							1998-01-28,Birthplace:
							Dallas, Texas, United States of America,Height:
							6 ft 1 in (185 cm),Weight:
							149 lbs (68 kg)","0"
"Daisy Marie",NA,"1984-02-06",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"47,803,819","
				500			","Weight:
						110 lbs (50 kg)","Born:
						1984-02-06,Birthplace:
						Glendale, California, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						110 lbs (50 kg)","0"
"Nina Mercedez",NA,"1979-11-10",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"34,090,374","
				501			","Weight:
						115 lbs (52 kg)","Born:
						1979-11-10,Birthplace:
						Corpus Christi, Texas, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Mallory Sierra",NA,"1984-10-07",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"101,489,871","
				502			","Weight:
						126 lbs (57 kg)","Born:
						1984-10-07,Birthplace:
						Seattle, Washington, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						126 lbs (57 kg)","0"
"Miss Raquel",NA,"1983-10-18",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"28,653,744","
				503			","Weight:
						149 lbs (68 kg)","Born:
						1983-10-18,Birthplace:
						Miami, Florida, United States of America,Height:
						5 ft 9 in (175 cm),Weight:
						149 lbs (68 kg)","0"
